Date of Filing,Last Renewal Date,Date of Expiration,Business Name,Type of Business,Business Address,City,State,Zipcode,latitude,longitude,business_name_normalized,issued,is_active,age_years,chain_count,closest_stop,distance_to_closest_stop
2025-10-02 14:01:00,,2029-10-02 12:45:00,Medalist RX,Pharmacy Benefit Manager,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,medalist rx,,True,0.5287671232876713,1,Government Center,276.33305700260473
2015-10-05 00:00:00,10/9/19 13:50,2023-10-09 13:49:00,MEDICAL RECORDS ONLINE,MEDICAL RECORDS PROCESSING,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,medical records online,,False,8.016438356164384,1,Government Center,204.4442400017341
2021-01-26 12:28:00,,2025-01-26 12:27:00,Mei Illustrations,art and design,1 Washington MA,Boston,MA,2108,42.359466,-71.05834099999998,mei illustrations,,False,4.0,1,Government Center,123.66654300119998
2022-05-19 11:31:00,,2026-05-19 11:27:00,mello,Residential Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mello,,True,3.904109589041096,1,Government Center,276.33305700260473
2019-01-18 11:46:00,,2023-01-18 11:39:00,Mellon,Asset Management,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,mellon,,False,4.0,1,State,135.999864000062
2022-11-07 12:16:00,,2026-11-07 12:15:00,Melly Media Co,Social Media Marketing and Branding,1 Washington MA,Boston,MA,2108,42.359466,-71.05834099999998,melly media co,,True,3.4328767123287673,1,Government Center,123.66654300119998
2023-06-23 12:35:00,,2027-06-23 12:29:00,Melon,Payment Services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,melon,,True,2.808219178082192,1,Government Center,276.33305700260473
2023-06-23 12:35:00,,2027-06-23 12:26:00,Melon Pay,Payment Services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,melon pay,,True,2.808219178082192,1,Government Center,276.33305700260473
2019-05-13 12:41:00,,2023-05-13 12:14:00,Melwood Global,Strategic Communications,8 Beacon ST,Boston,MA,2108,42.358134,-71.06177600000001,melwood global,,False,4.0,1,Park Street,265.28862359827804
2018-12-19 11:05:00,11/29/22 10:36,2026-11-29 10:35:00,Mentor Foundry,Startup Consulting,4 Cedar ST,Boston,MA,2108,42.357406,-71.06939899999998,mentor foundry,,True,7.32054794520548,1,Charles/MGH,654.1104570033033
2025-07-09 13:56:00,,2029-07-09 12:07:00,MEP,Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mep,,True,0.7616438356164383,1,Government Center,276.33305700260473
2023-02-01 15:37:00,,2027-02-01 15:30:00,Merlin Asset Management,Investment Management,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,merlin asset management,,True,3.197260273972603,1,State,135.999864000062
2021-10-04 14:30:00,,2025-10-04 11:20:00,Metasure,Insurance Sales/Marketing,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,metasure,,False,4.0,1,Government Center,276.33305700260473
2021-10-07 14:00:00,7/28/25 17:21,2029-07-28 14:48:00,METRO ELEVATOR,ELEVATOR MAINTENANCE,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,metro elevator,,True,4.517808219178082,1,Government Center,276.33305700260473
2022-11-21 15:38:00,,2026-11-21 13:40:00,MGI RISK ADVISORS,INSURANCE SALES/MARKETING,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mgi risk advisors,,True,3.3945205479452056,1,Government Center,276.33305700260473
2014-03-07 00:00:00,3/9/26 16:14,2030-01-30 16:14:00,MH JEWELERS,DIAMOND SETTING &REPAIRS,333 Washington ST,Boston,MA,2108,42.356857,-71.05908,mh jewelers,,True,12.112328767123287,1,Downtown Crossing,275.9997240010779
2021-07-12 12:02:00,7/21/25 13:21,2029-07-21 11:16:00,MHH Insurance Agency,Insurance Sales/Marketing,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mhh insurance agency,,True,4.756164383561644,1,Government Center,276.33305700260473
2024-01-24 13:20:00,,2028-01-24 13:19:00,Michael R. Goggin Law,Law Firm,100 Cambridge ST,Boston,MA,2108,42.360981,-71.06262400000003,michael r goggin law,,True,2.219178082191781,1,Bowdoin,107.88878100234992
2018-06-26 12:49:00,,2022-06-26 12:48:00,Mike Setter,Jewelry,333 Washington ST,Boston,MA,2108,42.356857,-71.05908,mike setter,,False,4.0,1,Downtown Crossing,275.9997240010779
2015-05-21 00:00:00,,2016-01-25 00:00:00,MILLENNIUM BOSTONIAN HOTEL,HOTEL,26 North ST,Boston,MA,2108,42.36270734749609,-71.05406271108973,millennium bostonian hotel,,False,0.6821917808219178,1,Haymarket,504.54854147144
2020-04-21 13:05:00,4/1/24 14:44,2028-04-01 13:03:00,Miller Brewing Company,Manufacture And Sale OF Beverage Products,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,miller brewing company,,True,5.980821917808219,1,Government Center,276.33305700260473
2015-04-09 00:00:00,3/20/19 12:34,2023-03-20 12:33:00,MILLION DOLLAR MARYS SMOKE SHOP,SMOKE SHOP,36 Province ST,Boston,MA,2108,42.356954,-71.05983100000003,million dollar marys smoke shop,,False,7.950684931506849,2,Downtown Crossing,203.333129997434
2015-04-09 00:00:00,,2016-10-23 00:00:00,MILLION DOLLAR MARYS SMOKE SHOP,RETAIL,36 Province ST,Boston,MA,2108,42.356954,-71.05983100000003,million dollar marys smoke shop,,False,1.5424657534246575,2,Downtown Crossing,203.333129997434
2014-05-01 00:00:00,,2015-04-17 00:00:00,MIMI'S FINE JEWELRY,JEWELRY RETAIL,339 Washington ST,Boston,MA,2108,42.356779,-71.05916300000001,mimis fine jewelry,,False,0.9616438356164384,1,Downtown Crossing,258.11085299966294
2024-11-13 14:06:00,,2028-11-13 14:01:00,MindGlow Health Medical Group NJ,Licensed Professional Medical Services,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,mindglow health medical group nj,,True,1.4136986301369863,1,Government Center,204.4442400017341
2023-11-20 15:47:00,,2027-11-20 15:31:00,MMR Consulting Solutions,Management Consulting,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mmr consulting solutions,,True,2.3972602739726026,1,Government Center,276.33305700260473
2023-02-01 11:44:00,,2027-02-01 11:43:00,Mo' Rockin Fusion,Restaurant,100 Hanover ST,Boston,MA,2108,42.362123,-71.05754000000002,mo rockin fusion,,True,3.197260273972603,1,Haymarket,183.11092799875212
2019-10-11 11:59:00,,2023-10-11 11:58:00,MOMENTUM CAPITAL SOLAR FUNDING,Solar Leasing,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,momentum capital solar funding,,False,4.0,1,Government Center,204.4442400017341
2019-04-09 11:52:00,,2023-04-09 11:51:00,Money Mentors,Credit Consulting,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,money mentors,,False,4.0,1,Government Center,276.33305700260473
2018-06-26 16:13:00,12/28/22 12:07,2026-12-28 11:52:00,Money2anywhere,Money Transmitter,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,money2anywhere,,True,7.802739726027397,1,Government Center,276.33305700260473
2022-05-10 12:18:00,,2026-05-10 11:27:00,MoneyFit by DRS,Debt Adjusters,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,moneyfit by drs,,True,3.9287671232876713,1,Government Center,204.4442400017341
2020-10-29 10:53:00,10/16/24 10:48,2028-10-16 10:45:00,Monument Financial Group,financial planning/wealth management,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,monument financial group,,True,5.457534246575342,1,Government Center,319.3330140006216
2025-11-18 14:40:00,,2029-11-18 14:38:00,MOO BEACON HILL,Restaurant,15 Beacon ST,Boston,MA,2108,42.358387,-71.06194900000003,moo beacon hill,,True,0.4,1,Park Street,274.1775035963625
2025-01-16 10:44:00,,2029-01-16 10:42:00,Morningdew Workshop,Wood Manufacturing,68 Chestnut ST,Boston,MA,2108,42.357013,-71.06928900000003,morningdew workshop,,True,1.2383561643835617,1,Charles/MGH,709.9992899972005
2019-06-17 16:30:00,,2023-06-17 16:23:00,Morphisec,corporation,11 Beacon ST,Boston,MA,2108,42.358382,-71.06162499999999,morphisec,,False,4.0,1,Park Street,309.621912600034
2025-07-09 13:55:00,,2029-07-09 12:09:00,Mortgage Equity Partners,Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mortgage equity partners,,True,0.7616438356164383,1,Government Center,276.33305700260473
2021-10-14 10:20:00,10/8/25 14:21,2029-10-08 14:16:00,Mother Juice,Restaurant,100 Hanover ST,Boston,MA,2108,42.362123,-71.05754000000002,mother juice,,True,4.498630136986302,2,Haymarket,183.11092799875212
2020-07-20 14:34:00,,2024-07-20 12:26:00,Motive Power Consulting,Consulting,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,motive power consulting,,False,4.0,1,Government Center,276.33305700260473
2025-08-29 13:44:00,,2029-08-29 13:11:00,Moxee,wireless communications services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,moxee,,True,0.6219178082191781,1,Government Center,276.33305700260473
2017-04-10 10:57:00,,,Moxie,Retail Sales,51 Charles ST,Boston,MA,2108,42.357559,-71.06998399999998,moxie,,False,,1,Charles/MGH,572.110539002697
2017-08-29 08:30:00,6/30/23 12:28,2027-06-30 12:28:00,Mr. Gourmet,Mobile Concessions,0 Boston Common,Boston,MA,2108,42.35853729999999,-71.05838119999999,mr gourmet,,True,8.627397260273973,1,State,135.98875289993214
2016-03-23 00:00:00,2/6/24 12:00,2028-02-06 10:02:00,MRS ASSOCIATES,DEBT COLLECTION AGENCY,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mrs associates,,True,10.065753424657535,1,Government Center,276.33305700260473
2022-11-08 13:33:00,,2026-11-08 13:11:00,Mt. Diablo Insurance Brokers,Insurance Agency Sales And Marketing License # 0F27222,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mt diablo insurance brokers,,True,3.43013698630137,1,Government Center,276.33305700260473
2019-08-29 16:13:00,,2023-08-29 16:12:00,MTG IT Professionals,Telecommunication Services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mtg it professionals,,False,4.0,1,Government Center,276.33305700260473
2015-12-11 00:00:00,11/27/19 12:47,2023-11-27 12:10:00,MUNRO INSURANCE,INSURANCE SALES,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,munro insurance,,False,7.967123287671233,1,Government Center,276.33305700260473
2024-02-16 11:52:00,,2028-02-16 11:50:00,Mutual of Omaha Mortgage,Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mutual of omaha mortgage,,True,2.1561643835616437,2,Government Center,276.33305700260473
2018-10-03 11:34:00,,2022-10-03 11:34:00,Mutual of Omaha Mortgage,Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mutual of omaha mortgage,,False,4.002739726027397,2,Government Center,276.33305700260473
2020-03-17 10:37:00,8/15/24 14:20,2028-08-15 11:10:00,Mutual of Omaha Reverse Mortgage,Mortgage lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,mutual of omaha reverse mortgage,,True,6.076712328767123,1,Government Center,276.33305700260473
2019-07-16 14:50:00,,2023-07-16 14:10:00,MV Concert Series,Concert Promoter,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,mv concert series,,False,4.0,1,Government Center,204.4442400017341
2024-09-04 12:22:00,,2028-09-04 10:51:00,My Equity Direct,Mortgage Lender,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,my equity direct,,True,1.6054794520547946,1,Government Center,204.4442400017341
2022-10-14 15:12:00,,2026-10-14 14:33:00,My Mortgage Lender,Mortgage Lending and brokering,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,my mortgage lender,,True,3.4986301369863013,1,Government Center,276.33305700260473
2023-05-24 13:14:00,,2027-05-24 13:11:00,MyMentor,Education Technology,100 Cambridge ST,Boston,MA,2108,42.360981,-71.06262400000003,mymentor,,True,2.8904109589041096,1,Bowdoin,107.88878100234992
2018-08-30 11:51:00,,2022-08-30 11:50:00,myTomorrows,Technology,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,mytomorrows,,False,4.0,1,Government Center,319.3330140006216
2025-01-09 15:36:00,,2029-01-09 15:32:00,n2y,Assistive Software Technology,24 School ST,Boston,MA,2108,42.357337,-71.05895299999997,n2y,,True,1.2575342465753425,1,Government Center,292.22193000196376
2025-09-22 12:54:00,,2029-09-22 12:52:00,NAF Insurance,Insurance Agency,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,naf insurance,,True,0.5561643835616439,1,Government Center,276.33305700260473
2022-08-11 14:22:00,,2026-08-11 13:43:00,Napier Law Office,Law Office,6 Beacon ST,Boston,MA,2108,42.358149,-71.06172300000003,napier law office,,True,3.673972602739726,1,Park Street,272.8441715957814
2018-07-02 15:20:00,6/15/22 15:42,2026-06-15 11:00:00,National Pleasant Valley,Facilities Management,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,national pleasant valley,,True,7.786301369863014,1,Government Center,276.33305700260473
2021-03-01 15:06:00,2/24/25 16:23,2029-02-24 12:05:00,Nations Insurance Solutions,Insurance Sales/Marketing,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nations insurance solutions,,True,5.120547945205479,1,Government Center,276.33305700260473
2019-05-31 13:15:00,,2023-05-31 13:13:00,Nationwide Acceptance,Consumer Sale Finance,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nationwide acceptance,,False,4.0,1,Government Center,276.33305700260473
2020-10-02 10:25:00,4/10/25 13:23,2029-04-10 11:59:00,Nava Partners Insurance Solutions,insurance benefits brokerage,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nava partners insurance solutions,,True,5.531506849315068,1,Government Center,276.33305700260473
2023-03-31 13:29:00,,2027-03-31 12:07:00,Navan Group,Technology Services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,navan group,,True,3.0383561643835617,1,Government Center,276.33305700260473
2019-01-14 10:54:00,,2023-01-14 10:52:00,Naysa Construction,Property Investments,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,naysa construction,,False,4.0,1,Government Center,319.3330140006216
2022-03-30 14:11:00,,2026-03-30 10:26:00,NBBJ LP,Architecture design planning,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,nbbj lp,,False,4.0,1,Government Center,319.3330140006216
2019-12-26 14:53:00,2/6/24 10:34,2028-02-06 10:31:00,Neem Medical Spa,Full Service Salon/Bar,24 North ST,Boston,MA,2108,42.360782,-71.05628899999999,neem medical spa,,True,6.301369863013699,1,State,345.8885430006821
2022-10-26 10:24:00,,2026-10-26 10:10:00,Neil Brenton Arts & Entertainment,Insurance Agency,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,neil brenton arts  entertainment,,True,3.4657534246575343,1,Government Center,276.33305700260473
2023-10-31 15:23:00,,2027-10-31 12:45:00,Nerdy Diva,"Consulting (Design, Tech)",24 School ST,Boston,MA,2108,42.357337,-71.05895299999997,nerdy diva,,True,2.452054794520548,1,Government Center,292.22193000196376
2017-12-27 11:29:00,12/23/21 9:57,2025-12-23 09:55:00,NESG Insurance Mergers & Acquisition Brokerage,Business Consultancy,41 Winter ST,Boston,MA,2108,42.356085,-71.06167600000003,nesg insurance mergers  acquisition brokerage,,False,7.991780821917808,1,Park Street,117.53321579584258
2022-04-05 15:55:00,,2026-04-05 15:50:00,NETTWERK MUSIC,MUSIC INDUSTRY-LABEL,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nettwerk music,,False,4.0,1,Government Center,276.33305700260473
2018-02-16 09:44:00,3/18/22 12:45,2026-03-18 12:24:00,New Canaan Group,Financial Services,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,new canaan group,,False,8.087671232876712,1,State,135.999864000062
2019-11-21 09:21:00,,2023-11-21 09:19:00,New England Blood,Supplier of Blood and blood products as well conducting blood drives,28 State ST,Boston,MA,2108,42.359002,-71.05755299999998,new england blood,,False,4.0,1,State,7.666659001170316
2015-09-21 00:00:00,9/11/23 11:39,2027-09-11 11:37:00,NEW ENGLAND CENTER AND HOME FOR VETERANS,NON PROFIT SOCIAL SERVICES,17 Court ST,Boston,MA,2108,42.359042,-71.05839200000003,new england center and home for veterans,,True,10.56986301369863,1,State,95.33323800325948
2022-08-11 11:21:00,,2026-08-11 11:19:00,New England Flooring,Flooring Installation,1 Washington MA,Boston,MA,2108,42.359466,-71.05834099999998,new england flooring,,True,3.673972602739726,1,Government Center,123.66654300119998
2024-03-19 15:37:00,,2028-03-19 15:09:00,New England Outdoor Lighting,Installation of holiday lighting,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,new england outdoor lighting,,True,2.0684931506849313,1,Government Center,204.4442400017341
2024-02-12 14:32:00,,2028-02-12 14:25:00,New York Blood Center Enterprises,Non Profit Blood Center,28 State ST,Boston,MA,2108,42.359002,-71.05755299999998,new york blood center enterprises,,True,2.1671232876712327,1,State,7.666659001170316
2018-10-22 14:40:00,10/21/22 15:39,2026-10-21 13:26:00,NEWDAY HOME LOANS,MORTGAGE LENDING,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newday home loans,,True,7.47945205479452,1,Government Center,276.33305700260473
2018-10-22 14:40:00,10/21/22 15:39,2026-10-21 13:22:00,NEWDAY USA,MORTGAGE LENDING,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newday usa,,True,7.47945205479452,1,Government Center,276.33305700260473
2020-12-31 12:39:00,12/31/24 15:35,2028-12-31 15:22:00,Newfi,residential mortgage lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newfi,,True,5.284931506849315,1,Government Center,276.33305700260473
2025-03-19 11:16:00,,2029-03-19 11:13:00,Newfi Capital Partners,Residential Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newfi capital partners,,True,1.0684931506849316,1,Government Center,276.33305700260473
2020-12-31 12:39:00,12/31/24 15:35,2028-12-31 15:22:00,Newfi Lending,residential mortgage lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newfi lending,,True,5.284931506849315,1,Government Center,276.33305700260473
2020-12-31 12:39:00,12/31/24 15:35,2028-12-31 15:23:00,Newfi Wholesale,residential mortgage lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,newfi wholesale,,True,5.284931506849315,1,Government Center,276.33305700260473
2019-03-21 12:22:00,,2023-03-21 12:20:00,Next Step Test Preparation,Test Preparation,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,next step test preparation,,False,4.0,1,Government Center,276.33305700260473
2018-12-26 13:40:00,,2022-12-26 12:01:00,NFS Advantage Insurance Agency,Insurance Sales/Marketing,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nfs advantage insurance agency,,False,4.0,1,Government Center,276.33305700260473
2025-09-09 16:16:00,,2029-09-09 16:14:00,Ninawa Zero Waste Clothes,Zero Waste Clothes,12 Marshall ST,Boston,MA,2108,42.361478,-71.056896,ninawa zero waste clothes,,True,0.5917808219178082,1,Haymarket,326.3330070011066
2025-08-19 14:11:00,,2029-08-19 14:09:00,Nine,Restaurant,9 Park ST,Boston,MA,2108,42.357641,-71.062906,nine,,True,0.6493150684931507,1,Park Street,192.0220302002544
2016-09-26 10:59:00,,,Nine Zero Hotel,Hotel,90 Tremont ST,Boston,MA,2108,42.35733,-71.06069300000001,nine zero hotel,,False,,1,Downtown Crossing,253.33308000146224
2019-04-25 12:09:00,,2023-04-25 10:37:00,NITCO Equipment Compant,Rental of Industrial Equipment,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nitco equipment compant,,False,4.0,1,Government Center,276.33305700260473
2023-09-13 14:51:00,,2027-09-13 13:32:00,NITEL,telecom,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,nitel,,True,2.5835616438356164,1,Government Center,276.33305700260473
2022-11-18 13:27:00,,2026-11-18 13:15:00,NOF AMERICA Nichiyu,Sales of chemical products,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,nof america nichiyu,,True,3.4027397260273973,1,Government Center,319.3330140006216
2021-05-03 15:34:00,,2025-05-03 14:20:00,Northeast Maintenance Services Group,office cleaning service,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,northeast maintenance services group,,False,4.0,1,Government Center,276.33305700260473
2024-05-16 15:06:00,,2028-05-16 15:03:00,NorthStar Mortgage Advisors,Mortgage and Finance,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,northstar mortgage advisors,,True,1.9095890410958904,1,Government Center,276.33305700260473
2018-05-01 14:16:00,,2022-05-01 13:23:00,Northwestern Mutual Boston- Downtown,Insurance & Investments,1 Beacon ST,Boston,MA,2108,42.358449,-71.060833,northwestern mutual boston downtown,,False,4.0,1,Government Center,319.3330140006216
2021-12-29 13:28:00,,2025-12-29 13:27:00,Notary Plus 3,Notary Services,1 Washington MA,Boston,MA,2108,42.359466,-71.05834099999998,notary plus 3,,False,4.0,1,Government Center,123.66654300119998
2022-10-27 09:19:00,,2026-10-27 09:14:00,Nuts Factory,Food Retail,62 Charles ST,Boston,MA,2108,42.357566,-71.07036399999998,nuts factory,,True,3.463013698630137,2,Charles/MGH,529.1105820023117
2024-02-12 14:31:00,,2028-02-12 14:28:00,NYBCe,Non Profit Blood Center,28 State ST,Boston,MA,2108,42.359002,-71.05755299999998,nybce,,True,2.1671232876712327,1,State,7.666659001170316
2018-11-20 14:12:00,,2022-11-20 14:11:00,Ocean State Innovations,Providing Textile Solutions,28 State ST,Boston,MA,2108,42.359002,-71.05755299999998,ocean state innovations,,False,4.0,1,State,7.666659001170316
2013-09-23 00:00:00,9/9/25 13:20,2029-09-09 12:25:00,"OGLETREE, DEAKINS, NASH, SMOAK & STEWART",LEGAL SERVICES,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,ogletree deakins nash smoak  stewart,,True,12.564383561643835,1,State,135.999864000062
2026-01-12 12:43:00,,2030-01-12 12:41:00,Old Corner Christmas,Retail,11 School ST,Boston,MA,2108,42.357608,-71.05866100000003,old corner christmas,,True,0.2493150684931507,1,State,270.3330630035424
2016-01-25 00:00:00,2/22/24 9:55,2028-02-22 09:51:00,OLIN CHLOR ALKALI PRODUCTS,CHEMICAL MANUFACTURING,18 Tremont ST,Boston,MA,2108,42.358831,-71.05967900000002,olin chlor alkali products,,True,10.224657534246575,1,Government Center,148.66651800202987
2023-03-08 09:50:00,,2027-03-08 09:45:00,OMNI PARKER HOUSE,HOTEL,60 School ST,Boston,MA,2108,42.357837,-71.06023600000003,omni parker house,,True,3.1013698630136988,1,Downtown Crossing,258.8886300040152
2015-08-06 00:00:00,10/22/19 12:37,2023-10-22 10:55:00,ONE GIG,RETAIL,1 Bromfield ST,Boston,MA,2108,42.35655,-71.05967299999998,one gig,,False,8.216438356164383,1,Downtown Crossing,175.99982400328463
2022-04-11 15:22:00,,2026-04-11 15:20:00,One Scott Alley,Short Term Rental,1 Scott AL,Boston,MA,2108,42.334317,-71.031901,one scott alley,,False,4.0,1,Andrew,3324.107786998936
2022-09-29 10:42:00,,2026-09-29 10:39:00,One Trust Home Loans,Residential Mortgage,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,one trust home loans,,True,3.5397260273972604,1,Government Center,276.33305700260473
2019-01-23 11:08:00,3/16/23 11:50,2027-03-16 11:43:00,O'Neill & Associates,Professional Services-Public Affirs & Governm. Relations,18 Tremont ST,Boston,MA,2108,42.358831,-71.05967900000002,oneill  associates,,True,7.2246575342465755,1,Government Center,148.66651800202987
2023-01-05 09:09:00,,2027-01-05 09:05:00,O'NEILL-GOLDMAN GROUP,Communications Firm,11 Beacon ST,Boston,MA,2108,42.358382,-71.06162499999999,oneillgoldman group,,True,3.271232876712329,1,Park Street,309.621912600034
2024-03-21 14:38:00,,2028-03-21 14:33:00,Open Systems Security Americas,IT Security Services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,open systems security americas,,True,2.063013698630137,1,Government Center,276.33305700260473
2021-02-04 12:32:00,,2025-02-04 12:29:00,Optise,telecommunications,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,optise,,False,4.0,1,State,135.999864000062
2020-09-29 13:53:00,9/20/24 10:56,2028-09-20 10:42:00,Origin Mortgage,Mortgage,45 School ST,Boston,MA,2108,42.358038,-71.05938800000001,origin mortgage,,True,5.53972602739726,1,Government Center,204.4442400017341
2018-01-18 12:20:00,2/2/22 16:07,2026-02-02 10:12:00,Orion Lending,Mortgage Lending,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,orion lending,,False,8.043835616438356,1,Government Center,276.33305700260473
2015-09-02 00:00:00,10/4/23 11:03,2027-10-04 11:00:00,ORPHEUM THEATER,THEATER,1 Hamilton PL,Boston,MA,2108,42.356232,-71.06081,orpheum theater,,True,10.621917808219179,1,Downtown Crossing,144.33318900033862
2025-10-31 14:40:00,,2029-10-31 14:35:00,OSTRA,Restaurant,1 Charles ST,Boston,MA,2108,42.356412,-71.06926799999997,ostra,,True,0.44931506849315067,1,Arlington,681.6659850032074
2022-02-15 10:52:00,,2026-02-15 10:41:00,OTTO ENVIRONMENTAL SYSTEMS,SALES/SERVICE OF TRASH CARTS,1 Winter ST,Boston,MA,2108,42.35559,-71.06052999999997,otto environmental systems,,False,4.0,1,Downtown Crossing,41.88884699687468
2023-02-17 14:34:00,,2027-02-17 14:33:00,OUU Cosmetics,Online Skin and Hair Products,1 Washington MA,Boston,MA,2108,42.359466,-71.05834099999998,ouu cosmetics,,True,3.1534246575342464,1,Government Center,123.66654300119998
2019-01-04 12:29:00,1/5/23 13:55,2027-01-05 13:48:00,Own Up,Mortgage Brokerage,21 Union ST,Boston,MA,2108,42.345377,-71.14808099999999,own up,,True,7.276712328767124,1,Sutherland Road,585.9994139984211
2019-03-07 09:58:00,4/27/23 14:53,2027-04-27 14:50:00,P.A.W. Foundation,Charity,22 Pinckney ST,Boston,MA,2108,42.358755,-71.06603000000001,paw foundation,,True,7.1068493150684935,1,Park Street,662.910448201928
2025-03-31 10:26:00,,2029-03-31 10:20:00,Paco Lighting,Sales Representation,14 Beacon ST,Boston,MA,2108,42.357863,-71.06244800000002,paco lighting,,True,1.0356164383561643,1,Park Street,165.79983420251023
2025-08-29 13:45:00,,2029-08-29 13:16:00,Panda Mobile,wireless communications services,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,panda mobile,,True,0.6219178082191781,1,Government Center,276.33305700260473
2016-02-19 00:00:00,4/4/24 16:04,2028-04-04 11:10:00,PARADIGM LIFE,INSURANCE SALES AND MARKETING,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,paradigm life,,True,10.156164383561643,1,Government Center,276.33305700260473
2022-10-19 13:29:00,,2026-10-19 13:27:00,Parative,Software Development,41 Winter ST,Boston,MA,2108,42.356085,-71.06167600000003,parative,,True,3.484931506849315,1,Park Street,117.53321579584258
2016-03-02 00:00:00,,2020-03-02 00:00:00,PARISHPAY,PAYMENT SERVICE PROVIDER,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,parishpay,,False,4.002739726027397,1,Government Center,276.33305700260473
2015-05-15 00:00:00,7/27/23 9:53,2027-07-27 09:51:00,PARKERS RESTAURANT,RESTAURANT,60 School ST,Boston,MA,2108,42.357837,-71.06023600000003,parkers restaurant,,True,10.923287671232877,1,Downtown Crossing,258.8886300040152
2020-08-21 13:21:00,10/31/24 16:22,2028-10-31 12:29:00,PARKHURST LAW OFFICES,LAW FIRM,1 Boston PL,Boston,MA,2108,42.358537,-71.058381,parkhurst law offices,,True,5.646575342465753,1,State,135.999864000062
2018-04-20 14:27:00,,2022-04-20 14:23:00,Patriot Lending,Mortgage Lender/Broker,44 School ST,Boston,MA,2108,42.357681,-71.05967800000002,patriot lending,,False,4.0,1,Government Center,276.33305700260473
